ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Rail Modern - Fixed Guideway (80/20),"$309,560","$87,064","$87,064","$0,000","$483,688","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Rail Modern - Fixed Guideway (80/20),"$35,821,800","$0,000","$8,955,450","$0,000","$44,777,250","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Rail Modern - Fixed Guideway (80/20),"$36,359,120","$0,000","$9,089,780","$0,000","$45,448,900","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Rail Modern - Fixed Guideway (80/20),"$36,904,500","$0,000","$9,226,125","$0,000","$46,130,625","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Rail Modern - Fixed Guideway (80/20),"$37,458,100","$0,000","$9,364,525","$0,000","$46,822,625","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Rail Modern - Fixed Guideway (80/20),"$38,019,960","$0,000","$9,504,990","$0,000","$47,524,950","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Rail Modern - Fixed Guideway (80/20),"$40,000,000","$0,000","$10,000,000","$0,000","$50,000,000","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Rail Modern - Fixed Guideway (80/20),"$40,000,000","$0,000","$10,000,000","$0,000","$50,000,000","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Rail Modern - Fixed Guideway (80/20),"$40,000,000","$0,000","$10,000,000","$0,000","$50,000,000","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
AR-5309-M,FTA SECTION 5309 RAIL MODERNIZATION FUNDS - MARTA TRANSIT FACILITIES,Regional - Central,2020,MARTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Rail Modern - Fixed Guideway (80/20),"$40,000,000","$0,000","$10,000,000","$0,000","$50,000,000","$344,873,040","$87,064","$86,227,934","$0,000","$431,188,038"
